"C0000100","C0000200","C0005300","C0005400","C0005700","Y1755100","Y1756200","Y2036100","Y2037200","Y2267000","Y2360600"
404002,4040,3,2,1995,-7,-7,-7,-7,458,-7
404101,4041,3,1,1978,-7,-7,-7,-7,458,-7
404102,4041,3,1,1980,-7,-7,-7,-7,458,-7
404103,4041,3,1,1985,7,-7,7,-7,458,-7
404501,4045,3,1,1981,6,-7,-7,-7,458,22
404502,4045,3,1,1986,-7,-7,-7,-7,458,-7
404503,4045,3,2,1991,-7,-7,-7,-7,458,-7
404901,4049,3,2,1981,-7,-7,-7,-7,458,-7
404902,4049,3,2,1983,21,-7,21,-7,458,21
404903,4049,3,2,1990,-7,-7,-7,-7,458,0
404904,4049,3,2,1992,-7,-7,-7,-7,458,-7
405001,4050,3,2,1984,13,-7,13,-7,458,-7
405002,4050,3,2,1989,12,-7,-7,-7,458,-7
405003,4050,3,2,1995,-7,-7,-7,-7,458,-7
405101,4051,3,1,1984,-7,-7,0,1100,458,0
405102,4051,3,1,1990,-7,-7,-7,-7,458,-7
405103,4051,3,2,1992,-7,-7,-7,-7,458,-7
405701,4057,3,1,1990,-7,-7,-7,-7,458,0
405702,4057,3,1,1994,-7,-7,-7,-7,458,-7
405703,4057,3,2,1998,-7,-7,-7,-7,458,-7
406001,4060,3,2,1983,14,-7,-7,-7,458,-7
406002,4060,3,2,1985,99,5000,15,-7,458,-7
406501,4065,3,2,1989,-7,-7,22,-2,458,6
406502,4065,3,1,1990,-7,-7,-7,-7,458,12
406503,4065,3,1,1997,-7,-7,-7,-7,458,-7
406601,4066,3,2,1979,-7,-7,-7,-7,458,-7
406602,4066,3,1,1980,-7,-7,-7,-7,458,-7
407101,4071,2,1,2001,-7,-7,-7,-7,458,-7
407401,4074,3,1,1994,-7,-7,-7,-7,458,-7
407402,4074,3,1,1994,-7,-7,-7,-7,458,-7
407403,4074,3,2,1994,-7,-7,-7,-7,458,-7
407701,4077,3,1,1986,-7,-7,-7,-7,458,-7
407702,4077,3,2,1995,-7,-7,-7,-7,458,-7
407703,4077,3,1,1996,-7,-7,-7,-7,458,-7
407801,4078,3,1,1991,-7,-7,-7,-7,458,-7
407901,4079,3,2,1990,-7,-7,-7,-7,458,12
407902,4079,3,1,1996,-7,-7,-7,-7,458,-7
408001,4080,3,2,1993,-7,-7,-7,-7,458,-7
408002,4080,3,1,1996,-7,-7,-7,-7,458,-7
408301,4083,3,1,1992,-7,-7,-7,-7,458,-7
408401,4084,3,1,1981,-7,-7,-7,-7,458,-7
408402,4084,3,1,1986,-7,-7,-7,-7,458,-7
408403,4084,3,2,1988,-7,-7,-7,-7,458,-7
408501,4085,3,1,1980,-7,-7,-7,-7,458,-7
408901,4089,3,1,1979,-7,-7,-7,-7,458,-7
408902,4089,3,1,1982,-7,-7,-7,-7,458,-7
408903,4089,3,2,1984,-7,-7,-7,-7,458,-7
409201,4092,3,1,2000,-7,-7,-7,-7,458,-7
409401,4094,3,1,1995,-7,-7,-7,-7,458,-7
409402,4094,3,2,2000,-7,-7,-7,-7,458,-7
409501,4095,3,1,1993,-7,-7,-7,-7,458,-7
409502,4095,3,1,1996,-7,-7,-7,-7,458,-7
409503,4095,3,2,1998,-7,-7,-7,-7,458,-7
409901,4099,3,2,1996,-7,-7,-7,-7,458,-7
410301,4103,3,2,1985,-7,-7,-7,-7,458,-7
410302,4103,3,1,1988,-7,-7,-7,-7,458,-7
410501,4105,3,2,1977,-7,-7,-7,-7,458,-7
410502,4105,3,1,1979,-7,-7,-7,-7,458,-7
410801,4108,3,2,1989,-7,-7,21,-7,458,21
410802,4108,3,2,1996,-7,-7,-7,-7,458,-7
410901,4109,3,1,1994,-7,-7,-7,-7,458,-7
410902,4109,3,2,1999,-7,-7,-7,-7,458,-7
411001,4110,3,1,1985,-7,-7,-7,-7,458,-7
411002,4110,3,1,1989,-7,-7,-7,-7,458,-7
411201,4112,3,2,1982,-7,-7,-7,-7,458,-7
411202,4112,3,2,1987,-7,-7,-7,-7,458,-7
411203,4112,3,2,1989,-7,-7,-7,-7,458,-7
411501,4115,3,1,1981,-7,-7,-7,-7,458,-7
411502,4115,3,1,1988,-7,-7,-7,-7,458,-7
412001,4120,3,1,1977,13,1200,13,2200,458,-7
412002,4120,3,2,1980,-7,-7,-7,-7,458,-7
412101,4121,3,2,1974,-7,-7,-7,-7,458,-7
412102,4121,3,1,1977,-7,-7,-7,-7,458,-7
412103,4121,3,1,1982,-7,-7,-7,-7,458,-7
412301,4123,2,1,1985,9,-7,-7,-7,458,-7
412302,4123,2,2,1989,-7,-7,-7,-7,458,-7
412303,4123,2,1,1990,-7,-7,-7,-7,458,-7
413201,4132,3,2,1984,99,800,-7,-7,458,-7
413202,4132,3,2,1986,4,-7,20,-7,458,-7
413203,4132,3,2,1988,-7,-7,0,-7,458,99
413204,4132,3,1,1992,-7,-7,-7,-7,458,-7
413301,4133,3,1,1980,-7,-7,-7,-7,458,-7
413302,4133,3,1,1981,-7,-7,21,-7,458,21
413303,4133,3,1,1987,-7,-7,12,-7,458,-7
413601,4136,3,2,1975,-7,-7,-7,-7,458,-7
413602,4136,3,1,1981,-7,-7,-7,-7,458,-7
413603,4136,3,1,1985,-7,-7,-7,-7,458,-7
414201,4142,3,1,1987,1,-7,1,-7,458,1
414501,4145,3,1,1991,-7,-7,-7,-7,458,-7
414801,4148,3,2,1984,-7,-7,-7,-7,458,-7
414802,4148,3,1,1986,7,4000,7,-7,458,7
414803,4148,3,2,2001,-7,-7,-7,-7,458,-7
414901,4149,2,1,1975,-7,-7,10,-7,458,-7
414902,4149,2,1,1982,12,-7,12,-7,458,-7
415001,4150,3,1,1990,-7,-7,-7,-7,458,-7
415101,4151,3,2,1977,0,-7,-7,-7,458,-7
415102,4151,3,2,1980,8,-7,-7,-7,458,-7
415301,4153,3,2,1988,22,-7,22,-7,458,22
415302,4153,3,2,1991,-7,-7,-7,-7,458,21
415303,4153,3,1,2004,-7,-7,-7,-7,458,-7
415401,4154,3,2,1981,-7,-7,-7,-7,458,-7
415402,4154,3,2,1983,-7,-7,-7,-7,458,-7
415403,4154,3,1,1999,-7,-7,-7,-7,458,-7
415701,4157,3,1,1981,-7,-7,-7,-7,458,-7
415702,4157,3,2,1984,-7,-7,-7,-7,458,-7
415703,4157,3,2,1987,-7,-7,-7,-7,458,-7
415704,4157,3,1,1990,-7,-7,-7,-7,458,-7
416201,4162,3,2,1986,-7,-7,-7,-7,458,-7
416202,4162,3,2,1991,-7,-7,-7,-7,458,-7
416301,4163,3,1,1993,-7,-7,-7,-7,458,-7
416701,4167,3,1,1984,99,5000,-7,-7,458,-7
416702,4167,3,1,1985,-7,-7,-7,-7,458,-7
416901,4169,2,1,1997,-7,-7,-7,-7,458,-7
417001,4170,3,1,1985,17,-7,17,-7,458,17
417002,4170,3,2,1987,-7,-7,17,-7,458,17
417003,4170,3,2,1991,-7,-7,-7,-7,458,0
417501,4175,2,1,1982,-7,-7,-7,-7,458,-7
417502,4175,2,1,1988,-7,-7,-7,-7,458,-7
417601,4176,2,1,1997,-7,-7,-7,-7,458,-7
417602,4176,2,1,1998,-7,-7,-7,-7,458,-7
417701,4177,3,2,1979,-7,-7,-7,-7,458,-7
417801,4178,2,2,1983,-7,-7,-7,-7,458,-7
417802,4178,2,2,1992,-7,-7,-7,-7,458,-7
417803,4178,2,2,1997,-7,-7,-7,-7,458,-7
417901,4179,2,2,1975,21,-7,21,-7,458,-7
417902,4179,2,2,1984,21,-7,21,-7,458,21
417903,4179,2,1,1987,-7,-7,9,-7,458,-7
418001,4180,2,2,1981,30,-7,-7,-7,458,30
418002,4180,2,2,1985,7,-7,7,3000,458,7
418003,4180,2,1,1987,-7,-7,10,1500,458,7
418004,4180,2,1,1990,-7,-7,-7,-7,458,-7
418201,4182,3,2,1979,-7,-7,-7,-7,458,-7
418202,4182,3,1,1981,-7,-7,30,-7,458,6
418401,4184,1,2,1979,-7,-7,-7,-7,458,-7
418402,4184,1,2,1981,-7,-7,-7,-7,458,-7
418403,4184,1,1,1982,-7,-7,-7,-7,458,-7
418404,4184,1,1,1986,-7,-7,-7,-7,458,-7
418501,4185,1,2,1992,-7,-7,-7,-7,458,12
418502,4185,1,1,1996,-7,-7,-7,-7,458,-7
418601,4186,1,2,1986,21,-7,21,-7,458,21
418602,4186,1,1,1989,-7,-7,13,-7,458,13
418701,4187,1,1,1984,99,-7,99,-2,458,99
418702,4187,1,2,1990,-7,-7,0,-7,458,21
419001,4190,3,1,1992,-7,-7,-7,-7,458,-7
419002,4190,3,1,1993,-7,-7,-7,-7,458,-7
419201,4192,3,1,1993,-7,-7,-7,-7,458,-7
419202,4192,3,2,1997,-7,-7,-7,-7,458,-7
419401,4194,2,1,1980,-7,-7,0,-7,458,-7
419402,4194,2,2,1983,21,-7,13,-7,458,-7
419403,4194,2,1,1989,-7,-7,99,11000,458,99
419501,4195,2,2,1985,7,-7,-7,-7,458,7
419502,4195,2,2,1988,-7,-7,27,10000,458,27
419503,4195,2,2,1993,-7,-7,-7,-7,458,-7
419701,4197,2,2,1978,-7,-7,-7,-7,458,-7
419702,4197,2,1,1979,-7,-7,-7,-7,458,-7
419703,4197,2,1,1985,-7,-7,-7,-7,458,-7
419801,4198,2,1,1985,-7,-7,-7,-7,458,-7
419901,4199,2,2,1974,-7,-7,-7,-7,458,-7
419902,4199,2,1,1976,-7,-7,-7,-7,458,-7
419903,4199,2,1,1978,-7,-7,-7,-7,458,-7
419904,4199,2,2,1980,-7,-7,0,2100,458,-7
419905,4199,2,1,1983,-7,-7,-7,-7,458,-7
420001,4200,2,1,1989,-7,-7,99,-7,458,-7
420002,4200,2,2,1992,-7,-7,-7,-7,458,-7
420301,4203,2,2,1984,-7,-7,-7,-7,458,-7
420302,4203,2,2,1986,-7,-7,-7,-7,458,7
420303,4203,2,1,1987,-7,-7,-7,-7,458,99
420304,4203,2,1,1993,-7,-7,-7,-7,458,-7
420305,4203,2,1,1994,-7,-7,-7,-7,458,-7
420601,4206,2,2,1982,30,1200,30,-7,458,-7
420602,4206,2,2,1988,-7,-7,-7,-7,458,12
420801,4208,2,2,1992,-7,-7,-7,-7,458,-7
421001,4210,2,2,1979,22,-7,21,-2,458,-7
421002,4210,2,1,1987,-7,-7,-7,-7,458,-7
421201,4212,2,1,1984,-7,-7,-7,-7,458,-7
421202,4212,2,1,1986,-7,-7,-7,-7,458,-7
421203,4212,2,2,1987,99,-2,-7,-7,458,-7
421204,4212,2,2,1988,0,-7,12,5000,458,12
421205,4212,2,1,1999,-7,-7,-7,-7,458,-7
421401,4214,2,1,1993,-7,-7,-7,-7,458,-7
421402,4214,2,2,1995,-7,-7,-7,-7,458,-7
421501,4215,2,2,1980,-7,-7,-7,-7,458,22
421801,4218,3,1,1986,-7,-7,0,-7,458,-7
421802,4218,3,1,1998,-7,-7,-7,-7,458,-7
421901,4219,3,2,1981,-7,-7,-7,-7,458,99
422001,4220,3,2,1988,-7,-7,0,-7,458,-7
422002,4220,3,2,1991,-7,-7,-7,-7,458,0
422003,4220,3,1,1993,-7,-7,-7,-7,458,-7
422301,4223,3,2,1997,-7,-7,-7,-7,458,-7
422302,4223,3,1,2000,-7,-7,-7,-7,458,-7
422401,4224,3,1,1989,-7,-7,-7,-7,458,-7
422402,4224,3,1,1992,-7,-7,-7,-7,458,-7
422701,4227,3,2,1993,-7,-7,-7,-7,458,-7
422702,4227,3,1,1996,-7,-7,-7,-7,458,-7
422801,4228,3,1,1978,-7,-7,-7,-7,458,-7
423101,4231,3,2,1984,6,-7,6,-7,458,6
423102,4231,3,1,1987,-7,-7,-7,-7,458,-7
423103,4231,3,1,1991,-7,-7,-7,-7,458,-7
423104,4231,3,1,1998,-7,-7,-7,-7,458,-7
423201,4232,3,1,1979,-7,-7,-7,-7,458,-7
423202,4232,3,1,1981,-7,-7,-7,-7,458,-7
423203,4232,3,2,1982,-7,-7,22,2000,458,21
423204,4232,3,2,1995,-7,-7,-7,-7,458,-7
423601,4236,3,2,1980,22,-7,-7,-7,458,-7
423602,4236,3,2,1985,10,-7,10,-7,458,-7
424601,4246,3,2,1982,-7,-7,-7,-7,458,-7
424602,4246,3,1,1984,-7,-7,-7,-7,458,-7
424603,4246,3,2,1989,-7,-7,30,-7,458,30
424901,4249,3,1,1981,-7,-7,-7,-7,458,-7
424902,4249,3,1,1987,-7,-7,99,-7,458,-7
425001,4250,3,1,1993,-7,-7,-7,-7,458,-7
425002,4250,3,2,2000,-7,-7,-7,-7,458,-7
425201,4252,3,2,1983,21,-7,-7,-7,458,-7
425202,4252,3,2,1991,-7,-7,-7,-7,458,-7
425401,4254,3,2,1989,-7,-7,-7,-7,458,99
425402,4254,3,1,1992,-7,-7,-7,-7,458,-7
425403,4254,3,1,1993,-7,-7,-7,-7,458,-7
425601,4256,3,1,1980,33,-7,99,-7,458,33
425602,4256,3,1,1982,27,-7,-7,-7,458,-7
426201,4262,3,1,1972,-7,-7,-7,-7,458,-7
426202,4262,3,1,1975,-7,-7,-7,-7,458,-7
426203,4262,3,1,1984,-7,-7,-7,-7,458,-7
426204,4262,3,1,1989,-7,-7,-7,-7,458,-7
426501,4265,1,2,1978,-7,-7,-7,-7,458,-7
426801,4268,1,1,1976,-7,-7,-7,-7,458,-7
427001,4270,2,2,1976,-7,-7,-7,-7,458,-7
427002,4270,2,2,1981,-7,-7,-7,-7,458,-7
427003,4270,2,2,1987,-7,-7,-7,-7,458,-7
427201,4272,2,1,1992,-7,-7,-7,-7,458,-7
427202,4272,2,1,1997,-7,-7,-7,-7,458,-7
427401,4274,1,1,1978,-7,-7,-7,-7,458,-7
427402,4274,1,1,1979,8,-7,-7,-7,458,-7
427403,4274,1,1,1985,-7,-7,-7,-7,458,-7
427501,4275,1,1,1981,-7,-7,-7,-7,458,-7
427502,4275,1,2,1983,-7,-7,15,-7,458,15
427701,4277,3,2,1976,-7,-7,-7,-7,458,-7
427702,4277,3,2,1977,-7,-7,-7,-7,458,-7
427703,4277,3,1,1978,-7,-7,-7,-7,458,-7
428001,4280,3,1,1978,-7,-7,-7,-7,458,-7
428002,4280,3,1,1980,-7,-7,-7,-7,458,-7
428101,4281,3,1,1981,-7,-7,-7,-7,458,-7
428201,4282,1,1,1981,-7,-7,-7,-7,458,-7
428202,4282,1,1,1985,0,-7,7,-7,458,-7
428203,4282,1,2,1990,-7,-7,-7,-7,458,-7
428301,4283,3,1,1984,7,-7,7,-7,458,-7
428302,4283,3,1,1987,-7,-7,-7,-7,458,-7
428303,4283,3,2,1992,-7,-7,-7,-7,458,-7
428304,4283,3,2,1995,-7,-7,-7,-7,458,-7
428401,4284,3,2,2001,-7,-7,-7,-7,458,-7
428402,4284,3,1,2002,-7,-7,-7,-7,458,-7
428601,4286,3,1,1979,-7,-7,-7,-7,458,-7
428602,4286,3,1,1988,-7,-7,-7,-7,458,-7
428603,4286,3,2,1991,-7,-7,-7,-7,458,-7
429001,4290,3,1,1985,99,12500,15,18000,458,15
429002,4290,3,1,1988,-7,-7,0,-7,458,15
429101,4291,1,1,1983,-7,-7,-7,-7,458,-7
429201,4292,3,1,1995,-7,-7,-7,-7,458,-7
429401,4294,3,1,1985,99,-7,25,-7,458,25
429402,4294,3,1,1988,-7,-7,13,-7,458,1
429501,4295,3,1,1977,8,-7,25,-7,458,-7
429502,4295,3,2,1981,-7,-7,-7,-7,458,-7
429503,4295,3,1,1984,-7,-7,-7,-7,458,-7
429601,4296,3,2,1990,-7,-7,-7,-7,458,0
429602,4296,3,1,1994,-7,-7,-7,-7,458,-7
430001,4300,3,1,1990,-7,-7,-7,-7,458,-7
430401,4304,3,2,1980,-7,-7,-7,-7,458,-7
430501,4305,3,2,1994,-7,-7,-7,-7,458,-7
430502,4305,3,2,1998,-7,-7,-7,-7,458,-7
430601,4306,3,2,1980,-7,-7,-7,-7,458,-7
430602,4306,3,1,1990,-7,-7,-7,-7,458,10
430801,4308,3,2,1984,-7,-7,-7,-7,458,-7
431001,4310,3,2,1979,-7,-7,-7,-7,458,-7
431002,4310,3,2,1989,-7,-7,22,-7,458,-7
431003,4310,3,2,1992,-7,-7,-7,-7,458,-7
431901,4319,1,2,1997,-7,-7,-7,-7,458,-7
432001,4320,1,2,1999,-7,-7,-7,-7,458,-7
432301,4323,2,1,1980,-7,-7,-7,-7,458,-7
432302,4323,2,1,1982,-7,-7,-7,-7,458,-7
432303,4323,2,2,1983,-7,-7,-7,-7,458,-7
432304,4323,2,2,1985,99,-7,7,-7,458,21
432501,4325,3,2,1978,-7,-7,-7,-7,458,-7
432502,4325,3,1,1985,-7,-7,-7,-7,458,-7
432601,4326,3,1,1983,-7,-7,-7,-7,458,-7
432602,4326,3,2,1986,99,-7,7,-7,458,-7
433701,4337,3,1,1987,0,-7,-7,-7,458,99
433702,4337,3,2,1998,-7,-7,-7,-7,458,-7
433901,4339,3,2,1995,-7,-7,-7,-7,458,-7
433902,4339,3,1,1996,-7,-7,-7,-7,458,-7
434101,4341,1,1,1981,-7,-7,-7,-7,458,-7
434501,4345,3,1,1984,99,-7,22,10500,458,22
434601,4346,3,2,1984,21,-7,-7,-7,458,-7
434602,4346,3,2,1990,-7,-7,-7,-7,458,17
434603,4346,3,1,1994,-7,-7,-7,-7,458,-7
435201,4352,3,2,1995,-7,-7,-7,-7,458,-7
435202,4352,3,2,1997,-7,-7,-7,-7,458,-7
435401,4354,3,1,1980,15,-2,15,-7,458,-7
435402,4354,3,1,1982,14,-7,25,7000,458,25
435403,4354,3,2,1989,-7,-7,-7,-7,458,-7
436601,4366,3,2,1988,-7,-7,-7,-7,458,99
436602,4366,3,1,1992,-7,-7,-7,-7,458,-7
436701,4367,3,1,1986,-7,-7,-7,-7,458,-7
436702,4367,3,2,1989,-7,-7,-7,-7,458,-7
436703,4367,3,1,1996,-7,-7,-7,-7,458,-7
436801,4368,3,1,1978,-7,-7,-7,-7,458,-7
436802,4368,3,2,1980,-7,-7,-7,-7,458,-7
437101,4371,3,2,1985,-7,-7,7,-7,458,7
437102,4371,3,1,1988,-7,-7,22,-7,458,28
437201,4372,3,2,1989,-7,-7,-7,-7,458,30
437301,4373,3,1,1985,0,-7,0,-7,458,-7
437501,4375,2,2,1981,-7,-7,-7,-7,458,-7
437601,4376,3,2,1982,-7,-7,-7,-7,458,7
437602,4376,3,1,1984,-7,-7,-7,-7,458,-7
437801,4378,3,1,1981,-7,-7,9,-7,458,9
437802,4378,3,1,1982,-7,-7,-7,-7,458,-7
437803,4378,3,1,1988,-7,-7,13,1500,458,13
437804,4378,3,1,1989,-7,-7,-7,-7,458,-7
437901,4379,3,1,1980,99,-7,10,-7,458,-7
437902,4379,3,1,1992,-7,-7,-7,-7,458,-7
438101,4381,3,2,1995,-7,-7,-7,-7,458,-7
438102,4381,3,1,2000,-7,-7,-7,-7,458,-7
438301,4383,3,1,1979,-7,-7,99,-7,458,-7
438302,4383,3,2,1985,0,-7,-7,-7,458,-7
438601,4386,3,2,1983,-7,-7,22,-7,458,-7
438602,4386,3,2,1985,-7,-7,-7,-7,458,-7
438603,4386,3,2,1987,-7,-7,-7,-7,458,-7
439101,4391,3,2,1980,-7,-7,-7,-7,458,-7
439102,4391,3,1,1982,-7,-7,-7,-7,458,-7
439103,4391,3,2,1986,-7,-7,-7,-7,458,-7
439104,4391,3,2,1991,-7,-7,-7,-7,458,30
439105,4391,3,1,1994,-7,-7,-7,-7,458,-7
439201,4392,3,1,1990,-7,-7,-7,-7,458,-7
439601,4396,3,1,1981,-7,-7,-7,-7,458,-7
439602,4396,3,1,1985,-7,-7,-7,-7,458,-7
440001,4400,3,2,1977,-7,-7,-7,-7,458,-7
440002,4400,3,1,1980,-7,-7,13,-7,458,-7
440401,4404,2,2,1979,-7,-7,-7,-7,458,-7
440402,4404,2,1,1986,-7,-7,-7,-7,458,-7
441101,4411,3,1,2002,-7,-7,-7,-7,458,-7
441102,4411,3,1,2004,-7,-7,-7,-7,458,-7
441601,4416,1,1,1974,-7,-7,-7,-7,458,-7
441602,4416,1,2,1976,-7,-7,-7,-7,458,-7
441603,4416,1,1,1981,-7,-7,-7,-7,458,-7
441604,4416,1,2,1986,-7,-7,10,-7,458,-7
441605,4416,1,2,1987,-7,-7,-7,-7,458,-7
441606,4416,1,1,1989,-7,-7,-7,-7,458,-7
441701,4417,1,1,1981,-7,-7,-7,-7,458,-7
441702,4417,1,2,1985,-7,-7,-7,-7,458,-7
441703,4417,1,1,1993,-7,-7,-7,-7,458,-7
441704,4417,1,2,1999,-7,-7,-7,-7,458,-7
442301,4423,3,2,1997,-7,-7,-7,-7,458,-7
442401,4424,3,1,1994,-7,-7,-7,-7,458,-7
442801,4428,3,1,1989,-7,-7,-7,-7,458,31
442802,4428,3,2,1992,-7,-7,-7,-7,458,-7
442803,4428,3,1,1995,-7,-7,-7,-7,458,-7
443101,4431,2,2,2011,-7,-7,-7,-7,458,-7
443102,4431,2,2,2011,-7,-7,-7,-7,458,-7
443401,4434,3,2,1975,-7,-7,-7,-7,458,-7
443402,4434,3,1,1981,-7,-7,-7,-7,458,-7
443701,4437,3,2,1993,-7,-7,-7,-7,458,-7
443702,4437,3,1,1997,-7,-7,-7,-7,458,-7
443801,4438,3,2,1987,-7,-7,99,7500,458,99
443802,4438,3,1,1991,-7,-7,-7,-7,458,-7
443901,4439,3,1,1988,-7,-7,7,-7,458,99
443902,4439,3,1,1994,-7,-7,-7,-7,458,-7
444001,4440,3,1,1993,-7,-7,-7,-7,458,-7
444101,4441,3,1,1987,-7,-7,-7,-7,458,-7
444102,4441,3,2,1990,-7,-7,-7,-7,458,-7
444501,4445,3,2,1986,-7,-7,-7,-7,458,-7
444502,4445,3,1,1987,0,-7,7,-7,458,-7
444503,4445,3,1,1994,-7,-7,-7,-7,458,-7
444701,4447,3,2,1984,7,-7,12,-7,458,99
444702,4447,3,1,1987,0,-7,0,-7,458,12
444703,4447,3,1,1990,-7,-7,-7,-7,458,20
445001,4450,3,1,1975,-7,-7,-7,-7,458,-7
445002,4450,3,1,1989,-7,-7,31,5000,458,8
445101,4451,3,2,1990,-7,-7,-7,-7,458,21
445102,4451,3,2,1996,-7,-7,-7,-7,458,-7
445501,4455,3,1,1981,-7,-7,-7,-7,458,-7
445601,4456,3,2,1991,-7,-7,-7,-7,458,-7
445602,4456,3,2,1993,-7,-7,-7,-7,458,-7
445701,4457,3,1,1990,-7,-7,-7,-7,458,-7
445702,4457,3,1,1993,-7,-7,-7,-7,458,-7
445801,4458,3,1,1986,-7,-7,-7,-7,458,0
446301,4463,2,1,1975,-7,-7,-7,-7,458,-7
446302,4463,2,1,1977,-7,-7,-7,-7,458,-7
446303,4463,2,1,1984,-7,-7,-7,-7,458,-7
446401,4464,2,2,1992,-7,-7,-7,-7,458,-7
446501,4465,3,2,1991,-7,-7,-7,-7,458,-7
446502,4465,3,1,1995,-7,-7,-7,-7,458,-7
446503,4465,3,1,2002,-7,-7,-7,-7,458,-7
446901,4469,3,2,1982,-7,-7,-7,-7,458,-7
447301,4473,3,1,1985,-7,-7,-7,-7,458,-7
447302,4473,3,1,1988,-7,-7,22,-7,458,-7
447303,4473,3,2,1993,-7,-7,-7,-7,458,-7
447304,4473,3,2,1997,-7,-7,-7,-7,458,-7
447401,4474,3,1,1982,-7,-7,-7,-7,458,-7
447402,4474,3,2,1990,-7,-7,-7,-7,458,99
447501,4475,3,1,1981,-7,-7,-7,-7,458,-7
447502,4475,3,1,1989,-7,-7,-7,-7,458,-7
447503,4475,3,1,1991,-7,-7,-7,-7,458,-7
447601,4476,3,2,1978,-7,-7,-7,-7,458,-7
447801,4478,3,2,1989,-7,-7,12,-2,458,-7
447901,4479,3,1,1986,27,-7,10,-7,458,10
447902,4479,3,2,1989,-7,-7,99,-7,458,99
448101,4481,3,2,1980,-7,-7,-7,-7,458,-7
448102,4481,3,2,1987,25,-7,15,-2,458,8
448103,4481,3,1,1991,-7,-7,-7,-7,458,9
448201,4482,3,1,1991,-7,-7,-7,-7,458,-7
448301,4483,3,1,1974,-7,-7,-7,-7,458,-7
448302,4483,3,2,1976,-7,-7,-7,-7,458,-7
448303,4483,3,2,1977,-7,-7,-7,-7,458,-7
448304,4483,3,2,1979,-7,-7,-7,-7,458,-7
448305,4483,3,2,1980,-7,-7,-7,-7,458,-7
448306,4483,3,2,1982,-7,-7,-7,-7,458,-7
448307,4483,3,2,1982,-7,-7,-7,-7,458,-7
448501,4485,3,1,1980,-7,-7,-7,-7,458,-7
448502,4485,3,2,1985,-7,-7,6,-7,458,6
448701,4487,3,1,1983,-7,-7,-7,-7,458,-7
448702,4487,3,1,1986,-7,-7,-7,-7,458,-7
448801,4488,3,1,2003,-7,-7,-7,-7,458,-7
448802,4488,3,1,2006,-7,-7,-7,-7,458,-7
448803,4488,3,2,2008,-7,-7,-7,-7,458,-7
449001,4490,3,1,1979,-7,-7,-7,-7,458,-7
449002,4490,3,2,1980,-7,-7,-7,-7,458,-7
449003,4490,3,1,1985,-7,-7,-7,-7,458,-7
449401,4494,3,2,1985,-7,-7,30,-7,458,-7
449402,4494,3,1,1996,-7,-7,-7,-7,458,-7
449501,4495,3,1,1994,-7,-7,-7,-7,458,-7
449502,4495,3,2,1996,-7,-7,-7,-7,458,-7
449601,4496,3,1,1979,-7,-7,-7,-7,458,-7
449602,4496,3,2,1985,-7,-7,-7,-7,458,-7
449901,4499,3,1,1982,-7,-7,-7,-7,458,-7
449902,4499,3,1,1990,-7,-7,-7,-7,458,-7
449903,4499,3,1,1991,-7,-7,-7,-7,458,-7
449904,4499,3,1,1994,-7,-7,-7,-7,458,-7
450501,4505,3,2,1979,-7,-7,-7,-7,458,-7
450502,4505,3,1,1983,-7,-7,-7,-7,458,-7
450503,4505,3,1,1984,-7,-7,-7,-7,458,-7
450504,4505,3,2,1990,-7,-7,-7,-7,458,-7
450505,4505,3,1,2003,-7,-7,-7,-7,458,-7
450601,4506,3,1,1983,8,-7,9,-7,458,-7
450602,4506,3,2,1986,21,-7,-7,-7,458,-7
452201,4522,3,1,1988,-7,-7,-7,-7,458,-7
452202,4522,3,1,1992,-7,-7,-7,-7,458,-7
452301,4523,3,2,1984,8,9500,8,-7,458,-7
452302,4523,3,2,1987,15,-7,6,-7,458,25
452501,4525,3,1,1990,-7,-7,-7,-7,458,-7
452601,4526,3,1,1997,-7,-7,-7,-7,458,-7
452602,4526,3,1,2000,-7,-7,-7,-7,458,-7
452701,4527,1,2,2002,-7,-7,-7,-7,458,-7
452801,4528,3,2,1993,-7,-7,-7,-7,458,-7
453301,4533,1,2,1990,-7,-7,-7,-7,458,-7
453302,4533,1,1,1992,-7,-7,-7,-7,458,-7
453401,4534,3,2,1983,7,-7,7,-7,458,-7
453402,4534,3,1,1986,-7,-7,0,-7,458,99
453601,4536,3,1,1985,-7,-7,-7,-7,458,-7
453602,4536,3,2,1987,-7,-7,-7,-7,458,-7
453603,4536,3,2,1991,-7,-7,-7,-7,458,-7
453604,4536,3,2,1993,-7,-7,-7,-7,458,-7
453605,4536,3,1,1995,-7,-7,-7,-7,458,-7
453701,4537,2,1,1977,-7,-7,-7,-7,458,-7
453702,4537,2,1,1980,-7,-7,-7,-7,458,-7
453703,4537,2,2,1984,-7,-7,-7,-7,458,-7
453704,4537,2,1,1988,-7,-7,-7,-7,458,-7
453705,4537,2,2,1990,-7,-7,7,-7,458,0
453801,4538,3,1,1978,-7,-7,-7,-7,458,-7
453802,4538,3,2,1980,-7,-7,-7,-7,458,12
453901,4539,3,2,1989,-7,-7,-7,-7,458,25
453902,4539,3,2,1990,-7,-7,-7,-7,458,29
453903,4539,3,2,1998,-7,-7,-7,-7,458,-7
454101,4541,1,1,1981,15,-7,-7,-7,458,-7
454102,4541,1,2,1985,-7,-7,-7,-7,458,-7
